timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
4.970357,2026-03-10 18:29:24.238,INFO,SYSTEM,,,,,GUI started successfully
5.396906,2026-03-10 18:29:24.665,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.412971,2026-03-10 18:29:24.681,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
5.927359,2026-03-10 18:29:25.195,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.942578,2026-03-10 18:29:25.210,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
6.450025,2026-03-10 18:29:25.718,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.465464,2026-03-10 18:29:25.733,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
6.978082,2026-03-10 18:29:26.246,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.990966,2026-03-10 18:29:26.259,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
7.503197,2026-03-10 18:29:26.771,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
7.519101,2026-03-10 18:29:26.787,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
8.035352,2026-03-10 18:29:27.303,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
8.051518,2026-03-10 18:29:27.319,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
8.567511,2026-03-10 18:29:27.835,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
8.581987,2026-03-10 18:29:27.850,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
9.091051,2026-03-10 18:29:28.359,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
9.106943,2026-03-10 18:29:28.375,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
9.619960,2026-03-10 18:29:28.888,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
9.634440,2026-03-10 18:29:28.902,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
10.153060,2026-03-10 18:29:29.421,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
10.168261,2026-03-10 18:29:29.436,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
10.681239,2026-03-10 18:29:29.949,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
10.697337,2026-03-10 18:29:29.965,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
11.207703,2026-03-10 18:29:30.475,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
11.223006,2026-03-10 18:29:30.491,WJ_VOLTAGE,WJ2,0.098,0.000,0,0,"HV=OFF, Fault=NO"
11.735797,2026-03-10 18:29:31.004,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
11.751013,2026-03-10 18:29:31.019,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
13.425612,2026-03-10 18:29:32.693,ARDUINO_SWITCH,Arduino,0,1,,,DO00 ON
13.427454,2026-03-10 18:29:32.695,ARDUINO_SWITCH,Arduino,4,1,,,DO04 ON
13.432901,2026-03-10 18:29:32.701,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
13.434488,2026-03-10 18:29:32.702,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
13.435224,2026-03-10 18:29:32.703,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
13.436392,2026-03-10 18:29:32.704,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
13.437368,2026-03-10 18:29:32.705,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
13.438081,2026-03-10 18:29:32.706,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
13.848401,2026-03-10 18:29:33.116,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
13.861792,2026-03-10 18:29:33.130,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
14.377319,2026-03-10 18:29:33.645,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
14.390004,2026-03-10 18:29:33.658,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
14.903345,2026-03-10 18:29:34.171,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
14.917303,2026-03-10 18:29:34.185,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
15.432278,2026-03-10 18:29:34.700,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
15.447591,2026-03-10 18:29:34.715,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
15.854229,2026-03-10 18:29:35.122,ARDUINO_SWITCH,Arduino,4,0,,,DO04 OFF
15.961195,2026-03-10 18:29:35.229,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
15.976349,2026-03-10 18:29:35.244,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
16.175932,2026-03-10 18:29:35.444,ARDUINO_SWITCH,Arduino,4,1,,,DO04 ON
16.493384,2026-03-10 18:29:35.761,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
16.507756,2026-03-10 18:29:35.776,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
