timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
6.308020,2026-01-07 14:22:32.341,INFO,SYSTEM,,,,,GUI started successfully
6.346271,2026-01-07 14:22:32.380,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.346634,2026-01-07 14:22:32.380,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.347351,2026-01-07 14:22:32.381,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.347528,2026-01-07 14:22:32.381,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.347677,2026-01-07 14:22:32.381,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.347875,2026-01-07 14:22:32.381,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.349903,2026-01-07 14:22:32.383,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.350048,2026-01-07 14:22:32.383,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.350162,2026-01-07 14:22:32.383,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.350377,2026-01-07 14:22:32.384,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.350525,2026-01-07 14:22:32.384,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.350666,2026-01-07 14:22:32.384,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.350963,2026-01-07 14:22:32.384,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.473378,2026-01-07 14:22:32.507,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.475293,2026-01-07 14:22:32.509,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.476956,2026-01-07 14:22:32.510,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.478123,2026-01-07 14:22:32.511,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.479329,2026-01-07 14:22:32.513,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.480232,2026-01-07 14:22:32.513,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.481825,2026-01-07 14:22:32.515,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.493644,2026-01-07 14:22:32.527,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.589679,2026-01-07 14:22:32.623,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.689752,2026-01-07 14:22:32.723,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.789924,2026-01-07 14:22:32.823,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.889887,2026-01-07 14:22:32.923,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.989868,2026-01-07 14:22:33.023,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.089824,2026-01-07 14:22:33.123,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.189811,2026-01-07 14:22:33.223,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.290158,2026-01-07 14:22:33.323,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.389831,2026-01-07 14:22:33.423,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.489835,2026-01-07 14:22:33.523,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.589797,2026-01-07 14:22:33.623,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.689773,2026-01-07 14:22:33.723,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.789980,2026-01-07 14:22:33.823,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.889803,2026-01-07 14:22:33.923,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.989751,2026-01-07 14:22:34.023,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.090613,2026-01-07 14:22:34.124,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.189787,2026-01-07 14:22:34.223,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.289819,2026-01-07 14:22:34.323,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.389930,2026-01-07 14:22:34.423,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.490910,2026-01-07 14:22:34.524,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.589755,2026-01-07 14:22:34.623,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.690669,2026-01-07 14:22:34.724,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.789579,2026-01-07 14:22:34.823,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
