timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
3.888322,2025-12-11 09:51:52.001,INFO,SYSTEM,,,,,GUI started successfully
4.109962,2025-12-11 09:51:52.223,ARDUINO_PSI,Arduino,87.050,63.875,0.000,,
4.110291,2025-12-11 09:51:52.223,ARDUINO_PSI,Arduino,86.338,64.425,0.000,,
4.110503,2025-12-11 09:51:52.223,ARDUINO_PSI,Arduino,89.125,64.162,0.000,,
4.110686,2025-12-11 09:51:52.223,ARDUINO_PSI,Arduino,87.525,64.100,0.000,,
4.124265,2025-12-11 09:51:52.237,ARDUINO_PSI,Arduino,89.450,64.637,0.000,,
4.129288,2025-12-11 09:51:52.242,ARDUINO_PSI,Arduino,87.912,63.775,0.000,,
4.130836,2025-12-11 09:51:52.243,ARDUINO_PSI,Arduino,86.688,64.175,0.000,,
4.131023,2025-12-11 09:51:52.244,ARDUINO_PSI,Arduino,87.725,60.862,0.000,,
4.189699,2025-12-11 09:51:52.302,ARDUINO_PSI,Arduino,87.625,63.475,0.000,,
4.288130,2025-12-11 09:51:52.401,ARDUINO_PSI,Arduino,87.425,60.675,0.000,,
4.387746,2025-12-11 09:51:52.500,ARDUINO_PSI,Arduino,86.775,65.338,0.000,,
4.488027,2025-12-11 09:51:52.601,ARDUINO_PSI,Arduino,87.987,62.262,0.000,,
4.507885,2025-12-11 09:51:52.620,WJ_VOLTAGE,WJ2,9.580,0.000,0,0,"HV=OFF, Fault=NO"
4.510706,2025-12-11 09:51:52.623,WJ_VOLTAGE,WJ1,4.106,0.000,0,0,"HV=OFF, Fault=NO"
4.587972,2025-12-11 09:51:52.701,ARDUINO_PSI,Arduino,88.000,62.563,0.000,,
4.687734,2025-12-11 09:51:52.800,ARDUINO_PSI,Arduino,89.162,63.088,0.000,,
4.788009,2025-12-11 09:51:52.901,ARDUINO_PSI,Arduino,87.000,65.300,0.000,,
4.887738,2025-12-11 09:51:53.000,ARDUINO_PSI,Arduino,86.812,62.613,0.000,,
4.988024,2025-12-11 09:51:53.101,ARDUINO_PSI,Arduino,89.725,64.900,0.000,,
