timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
6.969341,2026-03-16 16:41:42.709,INFO,SYSTEM,,,,,GUI started successfully
6.975665,2026-03-16 16:41:42.716,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.975963,2026-03-16 16:41:42.716,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.976110,2026-03-16 16:41:42.716,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.976248,2026-03-16 16:41:42.716,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.976381,2026-03-16 16:41:42.717,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.976516,2026-03-16 16:41:42.717,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.001020,2026-03-16 16:41:42.741,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.001374,2026-03-16 16:41:42.741,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.002033,2026-03-16 16:41:42.742,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.002204,2026-03-16 16:41:42.742,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.002371,2026-03-16 16:41:42.742,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.002582,2026-03-16 16:41:42.743,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.002724,2026-03-16 16:41:42.743,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.002841,2026-03-16 16:41:42.743,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.003010,2026-03-16 16:41:42.743,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.003279,2026-03-16 16:41:42.743,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.003453,2026-03-16 16:41:42.744,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.153791,2026-03-16 16:41:42.894,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.155210,2026-03-16 16:41:42.895,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.156196,2026-03-16 16:41:42.896,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.157862,2026-03-16 16:41:42.898,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.159583,2026-03-16 16:41:42.900,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.160528,2026-03-16 16:41:42.901,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.161409,2026-03-16 16:41:42.902,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.162275,2026-03-16 16:41:42.902,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.163196,2026-03-16 16:41:42.903,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.231239,2026-03-16 16:41:42.971,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.331322,2026-03-16 16:41:43.071,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.431041,2026-03-16 16:41:43.171,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.531374,2026-03-16 16:41:43.272,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.631125,2026-03-16 16:41:43.371,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.731438,2026-03-16 16:41:43.472,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.831339,2026-03-16 16:41:43.571,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.931460,2026-03-16 16:41:43.672,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.031039,2026-03-16 16:41:43.771,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.131225,2026-03-16 16:41:43.871,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.232361,2026-03-16 16:41:43.972,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.331507,2026-03-16 16:41:44.072,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.431768,2026-03-16 16:41:44.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.532390,2026-03-16 16:41:44.273,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.631504,2026-03-16 16:41:44.372,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.731171,2026-03-16 16:41:44.471,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.831236,2026-03-16 16:41:44.571,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
8.931293,2026-03-16 16:41:44.671,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.031557,2026-03-16 16:41:44.772,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.131276,2026-03-16 16:41:44.871,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.231457,2026-03-16 16:41:44.972,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.332251,2026-03-16 16:41:45.072,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.430962,2026-03-16 16:41:45.171,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.531402,2026-03-16 16:41:45.272,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.631514,2026-03-16 16:41:45.372,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.731554,2026-03-16 16:41:45.472,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.831528,2026-03-16 16:41:45.572,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
9.931517,2026-03-16 16:41:45.672,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.031730,2026-03-16 16:41:45.772,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.131448,2026-03-16 16:41:45.872,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.232062,2026-03-16 16:41:45.972,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.331466,2026-03-16 16:41:46.072,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.431145,2026-03-16 16:41:46.171,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.531026,2026-03-16 16:41:46.271,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.630949,2026-03-16 16:41:46.371,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.731647,2026-03-16 16:41:46.472,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.831186,2026-03-16 16:41:46.571,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
10.931392,2026-03-16 16:41:46.672,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.031588,2026-03-16 16:41:46.772,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.131596,2026-03-16 16:41:46.872,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.231563,2026-03-16 16:41:46.972,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.332110,2026-03-16 16:41:47.072,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.431503,2026-03-16 16:41:47.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.531270,2026-03-16 16:41:47.271,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.631973,2026-03-16 16:41:47.372,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.731401,2026-03-16 16:41:47.472,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.830944,2026-03-16 16:41:47.571,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
11.931504,2026-03-16 16:41:47.672,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.031196,2026-03-16 16:41:47.771,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.131576,2026-03-16 16:41:47.872,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.231450,2026-03-16 16:41:47.972,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.331654,2026-03-16 16:41:48.072,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.431478,2026-03-16 16:41:48.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.531473,2026-03-16 16:41:48.272,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.631271,2026-03-16 16:41:48.371,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.731360,2026-03-16 16:41:48.471,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.830972,2026-03-16 16:41:48.571,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
12.931436,2026-03-16 16:41:48.672,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.031313,2026-03-16 16:41:48.771,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.131418,2026-03-16 16:41:48.872,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.231352,2026-03-16 16:41:48.971,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.331423,2026-03-16 16:41:49.072,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.431580,2026-03-16 16:41:49.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.531484,2026-03-16 16:41:49.272,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.631450,2026-03-16 16:41:49.372,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.731488,2026-03-16 16:41:49.472,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.831518,2026-03-16 16:41:49.572,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
13.931624,2026-03-16 16:41:49.672,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
14.031278,2026-03-16 16:41:49.771,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
14.131316,2026-03-16 16:41:49.871,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
14.232033,2026-03-16 16:41:49.972,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
14.331300,2026-03-16 16:41:50.071,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
14.431509,2026-03-16 16:41:50.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
14.531425,2026-03-16 16:41:50.272,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
14.631570,2026-03-16 16:41:50.372,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
