timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
3.826884,2025-12-11 10:29:09.050,INFO,SYSTEM,,,,,GUI started successfully
4.035481,2025-12-11 10:29:09.258,ARDUINO_PSI,Arduino,87.425,18.175,0.000,,
4.035851,2025-12-11 10:29:09.259,ARDUINO_PSI,Arduino,87.537,16.887,0.000,,
4.036008,2025-12-11 10:29:09.259,ARDUINO_PSI,Arduino,86.263,18.537,0.000,,
4.056361,2025-12-11 10:29:09.279,ARDUINO_PSI,Arduino,87.675,16.800,0.000,,
4.057046,2025-12-11 10:29:09.280,ARDUINO_PSI,Arduino,87.488,17.112,0.000,,
4.057758,2025-12-11 10:29:09.281,ARDUINO_PSI,Arduino,86.850,16.988,0.000,,
4.115074,2025-12-11 10:29:09.338,ARDUINO_PSI,Arduino,88.563,19.288,0.000,,
4.187290,2025-12-11 10:29:09.410,ARDUINO_PSI,Arduino,87.825,17.963,0.000,,
4.287385,2025-12-11 10:29:09.510,ARDUINO_PSI,Arduino,85.725,19.300,0.000,,
4.387429,2025-12-11 10:29:09.610,ARDUINO_PSI,Arduino,85.163,17.275,0.000,,
4.430060,2025-12-11 10:29:09.653,WJ_VOLTAGE,WJ1,0.978,0.000,0,0,"HV=OFF, Fault=NO"
4.487361,2025-12-11 10:29:09.710,ARDUINO_PSI,Arduino,87.587,19.575,0.000,,
4.587996,2025-12-11 10:29:09.811,ARDUINO_PSI,Arduino,87.650,17.350,0.000,,
4.687366,2025-12-11 10:29:09.910,ARDUINO_PSI,Arduino,87.325,19.375,0.000,,
4.787556,2025-12-11 10:29:10.010,ARDUINO_PSI,Arduino,89.025,18.388,0.000,,
4.905333,2025-12-11 10:29:10.128,ARDUINO_PSI,Arduino,87.138,18.450,0.000,,
4.962716,2025-12-11 10:29:10.185,WJ_VOLTAGE,WJ1,0.978,0.000,0,0,"HV=OFF, Fault=NO"
4.987227,2025-12-11 10:29:10.210,ARDUINO_PSI,Arduino,87.488,19.400,0.000,,
5.087170,2025-12-11 10:29:10.310,ARDUINO_PSI,Arduino,88.950,17.587,0.000,,
5.187121,2025-12-11 10:29:10.410,ARDUINO_PSI,Arduino,87.650,16.788,0.000,,
5.287390,2025-12-11 10:29:10.510,ARDUINO_PSI,Arduino,87.500,16.012,0.000,,
