timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
3.870325,2025-12-11 10:22:56.793,INFO,SYSTEM,,,,,GUI started successfully
4.070601,2025-12-11 10:22:56.993,ARDUINO_PSI,Arduino,89.825,19.900,0.000,,
4.070939,2025-12-11 10:22:56.993,ARDUINO_PSI,Arduino,86.975,21.113,0.000,,
4.071091,2025-12-11 10:22:56.993,ARDUINO_PSI,Arduino,88.662,22.075,0.000,,
4.081052,2025-12-11 10:22:57.003,ARDUINO_PSI,Arduino,87.225,19.800,0.000,,
4.089320,2025-12-11 10:22:57.011,ARDUINO_PSI,Arduino,90.162,21.213,0.000,,
4.090030,2025-12-11 10:22:57.012,ARDUINO_PSI,Arduino,86.587,22.713,0.000,,
4.141018,2025-12-11 10:22:57.063,ARDUINO_PSI,Arduino,89.463,20.837,0.000,,
4.186304,2025-12-11 10:22:57.108,ARDUINO_PSI,Arduino,88.575,22.825,0.000,,
4.286348,2025-12-11 10:22:57.209,ARDUINO_PSI,Arduino,87.225,20.275,0.000,,
4.386561,2025-12-11 10:22:57.309,ARDUINO_PSI,Arduino,87.837,23.800,0.000,,
4.471603,2025-12-11 10:22:57.394,WJ_VOLTAGE,WJ2,2.542,0.000,0,0,"HV=OFF, Fault=NO"
4.474211,2025-12-11 10:22:57.396,WJ_VOLTAGE,WJ1,9.286,0.000,0,0,"HV=OFF, Fault=NO"
4.486388,2025-12-11 10:22:57.409,ARDUINO_PSI,Arduino,88.675,21.350,0.000,,
4.586342,2025-12-11 10:22:57.509,ARDUINO_PSI,Arduino,86.312,23.225,0.000,,
4.686724,2025-12-11 10:22:57.609,ARDUINO_PSI,Arduino,88.938,21.350,0.000,,
4.786664,2025-12-11 10:22:57.709,ARDUINO_PSI,Arduino,85.488,22.588,0.000,,
4.886794,2025-12-11 10:22:57.809,ARDUINO_PSI,Arduino,87.637,21.012,0.000,,
4.986265,2025-12-11 10:22:57.908,ARDUINO_PSI,Arduino,86.425,21.262,0.000,,
5.006140,2025-12-11 10:22:57.928,WJ_VOLTAGE,WJ1,9.286,0.000,0,0,"HV=OFF, Fault=NO"
