timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
4.297747,2025-12-15 17:09:37.158,INFO,SYSTEM,,,,,GUI started successfully
4.311304,2025-12-15 17:09:37.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.311625,2025-12-15 17:09:37.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.311776,2025-12-15 17:09:37.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.311900,2025-12-15 17:09:37.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.312072,2025-12-15 17:09:37.172,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.330590,2025-12-15 17:09:37.191,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.346626,2025-12-15 17:09:37.207,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.346962,2025-12-15 17:09:37.207,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.347708,2025-12-15 17:09:37.208,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.563311,2025-12-15 17:09:37.424,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.566186,2025-12-15 17:09:37.427,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.585953,2025-12-15 17:09:37.446,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.686234,2025-12-15 17:09:37.547,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.727878,2025-12-15 17:09:37.588,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.729218,2025-12-15 17:09:37.590,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.785950,2025-12-15 17:09:37.646,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.886388,2025-12-15 17:09:37.747,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.986423,2025-12-15 17:09:37.847,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.086404,2025-12-15 17:09:37.947,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.186573,2025-12-15 17:09:38.047,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.256831,2025-12-15 17:09:38.117,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.258310,2025-12-15 17:09:38.119,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.286206,2025-12-15 17:09:38.147,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.386459,2025-12-15 17:09:38.247,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.487140,2025-12-15 17:09:38.348,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.586285,2025-12-15 17:09:38.447,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.686267,2025-12-15 17:09:38.547,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.788155,2025-12-15 17:09:38.649,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.790995,2025-12-15 17:09:38.651,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.792253,2025-12-15 17:09:38.653,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.886218,2025-12-15 17:09:38.747,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.986327,2025-12-15 17:09:38.847,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.086264,2025-12-15 17:09:38.947,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.186252,2025-12-15 17:09:39.047,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.286657,2025-12-15 17:09:39.147,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.320292,2025-12-15 17:09:39.181,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.323308,2025-12-15 17:09:39.184,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.386408,2025-12-15 17:09:39.247,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.486355,2025-12-15 17:09:39.347,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.586311,2025-12-15 17:09:39.447,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.686960,2025-12-15 17:09:39.547,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.786583,2025-12-15 17:09:39.647,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.849786,2025-12-15 17:09:39.710,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.850863,2025-12-15 17:09:39.711,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.886337,2025-12-15 17:09:39.747,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.986363,2025-12-15 17:09:39.847,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.086185,2025-12-15 17:09:39.947,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.186310,2025-12-15 17:09:40.047,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.286133,2025-12-15 17:09:40.147,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.380441,2025-12-15 17:09:40.241,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
7.383510,2025-12-15 17:09:40.244,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
7.387248,2025-12-15 17:09:40.248,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.486487,2025-12-15 17:09:40.347,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.586335,2025-12-15 17:09:40.447,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.686200,2025-12-15 17:09:40.547,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
