timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
4.303739,2025-12-15 17:10:43.271,INFO,SYSTEM,,,,,GUI started successfully
4.312280,2025-12-15 17:10:43.280,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.312586,2025-12-15 17:10:43.280,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.312722,2025-12-15 17:10:43.280,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.312859,2025-12-15 17:10:43.280,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.313038,2025-12-15 17:10:43.281,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.322043,2025-12-15 17:10:43.290,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.345285,2025-12-15 17:10:43.313,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.345642,2025-12-15 17:10:43.313,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.346379,2025-12-15 17:10:43.314,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.467968,2025-12-15 17:10:43.435,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.481111,2025-12-15 17:10:43.449,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.580286,2025-12-15 17:10:43.548,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.680843,2025-12-15 17:10:43.648,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.737587,2025-12-15 17:10:43.705,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.739296,2025-12-15 17:10:43.707,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.779727,2025-12-15 17:10:43.747,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.880192,2025-12-15 17:10:43.848,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.980299,2025-12-15 17:10:43.948,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.079834,2025-12-15 17:10:44.047,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.179752,2025-12-15 17:10:44.147,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.265644,2025-12-15 17:10:44.233,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.268105,2025-12-15 17:10:44.236,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.279523,2025-12-15 17:10:44.247,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.379766,2025-12-15 17:10:44.347,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.481148,2025-12-15 17:10:44.449,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.579931,2025-12-15 17:10:44.547,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.680796,2025-12-15 17:10:44.648,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.780868,2025-12-15 17:10:44.748,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.791394,2025-12-15 17:10:44.759,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.794645,2025-12-15 17:10:44.762,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.879616,2025-12-15 17:10:44.847,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.979819,2025-12-15 17:10:44.947,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.079895,2025-12-15 17:10:45.047,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.180928,2025-12-15 17:10:45.148,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.281082,2025-12-15 17:10:45.249,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.321038,2025-12-15 17:10:45.289,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.323783,2025-12-15 17:10:45.291,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.380342,2025-12-15 17:10:45.348,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.479878,2025-12-15 17:10:45.447,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.579789,2025-12-15 17:10:45.547,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.679815,2025-12-15 17:10:45.647,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.780015,2025-12-15 17:10:45.748,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.850993,2025-12-15 17:10:45.818,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.853842,2025-12-15 17:10:45.821,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.879884,2025-12-15 17:10:45.847,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.979984,2025-12-15 17:10:45.947,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.080935,2025-12-15 17:10:46.048,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.180816,2025-12-15 17:10:46.148,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.279898,2025-12-15 17:10:46.247,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.380434,2025-12-15 17:10:46.348,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
7.383618,2025-12-15 17:10:46.351,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
7.384983,2025-12-15 17:10:46.352,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.479809,2025-12-15 17:10:46.447,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.581060,2025-12-15 17:10:46.549,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.680619,2025-12-15 17:10:46.648,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.780888,2025-12-15 17:10:46.748,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.880131,2025-12-15 17:10:46.848,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.909546,2025-12-15 17:10:46.877,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
