timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
4.311216,2025-12-15 18:12:53.922,INFO,SYSTEM,,,,,GUI started successfully
4.321863,2025-12-15 18:12:53.933,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.322156,2025-12-15 18:12:53.933,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.322364,2025-12-15 18:12:53.933,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.322516,2025-12-15 18:12:53.933,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.322644,2025-12-15 18:12:53.933,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.322747,2025-12-15 18:12:53.933,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.352088,2025-12-15 18:12:53.963,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.352432,2025-12-15 18:12:53.963,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.353067,2025-12-15 18:12:53.964,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.542956,2025-12-15 18:12:54.154,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.553289,2025-12-15 18:12:54.164,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.568709,2025-12-15 18:12:54.179,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.660585,2025-12-15 18:12:54.271,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.741280,2025-12-15 18:12:54.352,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.743624,2025-12-15 18:12:54.354,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.760751,2025-12-15 18:12:54.371,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.860134,2025-12-15 18:12:54.471,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.960220,2025-12-15 18:12:54.571,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.061095,2025-12-15 18:12:54.672,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.160373,2025-12-15 18:12:54.771,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.260488,2025-12-15 18:12:54.871,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.266758,2025-12-15 18:12:54.877,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.268150,2025-12-15 18:12:54.879,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.360337,2025-12-15 18:12:54.971,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.460083,2025-12-15 18:12:55.071,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.560423,2025-12-15 18:12:55.171,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.660471,2025-12-15 18:12:55.271,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.760438,2025-12-15 18:12:55.371,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.798043,2025-12-15 18:12:55.409,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.800707,2025-12-15 18:12:55.411,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.860352,2025-12-15 18:12:55.471,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.961275,2025-12-15 18:12:55.572,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.060418,2025-12-15 18:12:55.671,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.160959,2025-12-15 18:12:55.772,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.262243,2025-12-15 18:12:55.873,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.329059,2025-12-15 18:12:55.940,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.332141,2025-12-15 18:12:55.943,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.360005,2025-12-15 18:12:55.971,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.460277,2025-12-15 18:12:56.071,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.571228,2025-12-15 18:12:56.182,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.660391,2025-12-15 18:12:56.271,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.760419,2025-12-15 18:12:56.371,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.857298,2025-12-15 18:12:56.468,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.859413,2025-12-15 18:12:56.470,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.862504,2025-12-15 18:12:56.473,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.960413,2025-12-15 18:12:56.571,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.060269,2025-12-15 18:12:56.671,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.160660,2025-12-15 18:12:56.771,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.260643,2025-12-15 18:12:56.871,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
7.361602,2025-12-15 18:12:56.972,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
