timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
4.139002,2025-12-15 17:06:25.567,INFO,SYSTEM,,,,,GUI started successfully
4.147436,2025-12-15 17:06:25.576,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.147714,2025-12-15 17:06:25.576,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.147858,2025-12-15 17:06:25.576,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.160799,2025-12-15 17:06:25.589,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.180799,2025-12-15 17:06:25.609,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.181169,2025-12-15 17:06:25.609,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.182817,2025-12-15 17:06:25.611,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.297378,2025-12-15 17:06:25.726,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.316528,2025-12-15 17:06:25.745,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.416651,2025-12-15 17:06:25.845,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.517150,2025-12-15 17:06:25.945,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.565867,2025-12-15 17:06:25.994,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.617080,2025-12-15 17:06:26.045,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.717507,2025-12-15 17:06:26.146,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.817043,2025-12-15 17:06:26.245,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.917105,2025-12-15 17:06:26.345,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.016803,2025-12-15 17:06:26.445,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.091396,2025-12-15 17:06:26.520,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.117134,2025-12-15 17:06:26.545,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.217111,2025-12-15 17:06:26.645,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.317036,2025-12-15 17:06:26.745,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.417468,2025-12-15 17:06:26.846,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.516918,2025-12-15 17:06:26.945,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.616995,2025-12-15 17:06:27.045,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
