timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
4.311475,2025-12-15 18:04:26.479,INFO,SYSTEM,,,,,GUI started successfully
4.318990,2025-12-15 18:04:26.487,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.319259,2025-12-15 18:04:26.487,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.319405,2025-12-15 18:04:26.487,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.319585,2025-12-15 18:04:26.487,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.319799,2025-12-15 18:04:26.488,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.319967,2025-12-15 18:04:26.488,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.349065,2025-12-15 18:04:26.517,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.350311,2025-12-15 18:04:26.518,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.350961,2025-12-15 18:04:26.519,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.351132,2025-12-15 18:04:26.519,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.409673,2025-12-15 18:04:26.577,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.500502,2025-12-15 18:04:26.668,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.600673,2025-12-15 18:04:26.769,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.700153,2025-12-15 18:04:26.868,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.730096,2025-12-15 18:04:26.898,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.731965,2025-12-15 18:04:26.900,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.800098,2025-12-15 18:04:26.968,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.900485,2025-12-15 18:04:27.068,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.001301,2025-12-15 18:04:27.169,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.102001,2025-12-15 18:04:27.270,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.200505,2025-12-15 18:04:27.368,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.256890,2025-12-15 18:04:27.425,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.258728,2025-12-15 18:04:27.427,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.300272,2025-12-15 18:04:27.468,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.400289,2025-12-15 18:04:27.568,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.500403,2025-12-15 18:04:27.668,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.600530,2025-12-15 18:04:27.768,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.700064,2025-12-15 18:04:27.868,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.787305,2025-12-15 18:04:27.955,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.789878,2025-12-15 18:04:27.958,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
5.800202,2025-12-15 18:04:27.968,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
5.900109,2025-12-15 18:04:28.068,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.000409,2025-12-15 18:04:28.168,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.100365,2025-12-15 18:04:28.268,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.200178,2025-12-15 18:04:28.368,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.300464,2025-12-15 18:04:28.468,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
6.315343,2025-12-15 18:04:28.483,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
6.318261,2025-12-15 18:04:28.486,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
