timestamp_sec,datetime,event_type,source,param1,param2,param3,param4,notes
4.129545,2025-12-15 18:26:09.301,INFO,SYSTEM,,,,,GUI started successfully
4.137829,2025-12-15 18:26:09.309,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.138131,2025-12-15 18:26:09.309,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.138338,2025-12-15 18:26:09.310,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.138591,2025-12-15 18:26:09.310,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.153575,2025-12-15 18:26:09.325,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.171153,2025-12-15 18:26:09.342,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.172857,2025-12-15 18:26:09.344,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.173079,2025-12-15 18:26:09.344,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.311679,2025-12-15 18:26:09.483,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.312885,2025-12-15 18:26:09.484,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.404635,2025-12-15 18:26:09.576,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.504154,2025-12-15 18:26:09.675,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.561031,2025-12-15 18:26:09.732,WJ_VOLTAGE,WJ1,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.562230,2025-12-15 18:26:09.733,WJ_VOLTAGE,WJ2,0.000,0.000,0,0,"HV=OFF, Fault=NO"
4.604224,2025-12-15 18:26:09.775,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.704219,2025-12-15 18:26:09.875,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.804380,2025-12-15 18:26:09.976,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
4.904323,2025-12-15 18:26:10.076,ARDUINO_PSI,Arduino,0.000,0.000,0.000,,
