time_s,ch1_v,ch2_v
-6.2832e-05,-0.45886,-0.23158
-6.265599999999999e-05,0.22943,0.23158
-6.248e-05,-0.45886,-0.23158
-6.2304e-05,0.22943,-0.23158
-6.2128e-05,-0.45886,0.46316
-6.195199999999999e-05,0.22943,-0.23158
-6.1776e-05,-0.45886,0.23158
-6.16e-05,0.22943,-0.23158
-6.1424e-05,-0.45886,0.23158
-6.1248e-05,-0.45886,0.23158
-6.1072e-05,0.22943,-0.23158
-6.0896e-05,0.22943,-0.23158
-6.072e-05,-0.45886,0.23158
-6.0543999999999995e-05,0.22943,0.23158
-6.0368e-05,-0.45886,-0.23158
-6.0191999999999996e-05,-0.45886,-0.23158
-6.0016e-05,0.22943,0.23158
-5.9839999999999996e-05,-0.45886,0.23158
-5.9664e-05,0.22943,-0.23158
-5.9488e-05,0.22943,-0.23158
-5.9312000000000004e-05,-0.45886,0.46316
-5.9136e-05,0.22943,0.23158
-5.8960000000000005e-05,-0.45886,-0.23158
-5.8784e-05,-0.45886,-0.23158
-5.8608e-05,0.22943,0.46316
-5.8432e-05,0.22943,-0.23158
-5.8256e-05,-0.45886,0.23158
-5.808e-05,0.22943,-0.23158
-5.7904e-05,-0.45886,0.46316
-5.7728e-05,0.22943,0.23158
-5.7552e-05,-0.45886,-0.23158
-5.7376e-05,-0.45886,-0.23158
-5.72e-05,0.22943,0.46316
-5.7024e-05,-0.22943,-0.23158
-5.6848e-05,0.22943,0.46316
-5.6672e-05,0.22943,0.23158
-5.6496e-05,-0.45886,-0.23158
-5.632e-05,0.22943,0.23158
-5.6144e-05,-0.45886,-0.23158
-5.5968e-05,0.22943,-0.23158
-5.5792e-05,-0.45886,0.46316
-5.5616e-05,0.22943,-0.23158
-5.544e-05,-0.45886,0.46316
-5.5264e-05,-0.22943,-0.23158
-5.5088e-05,0.22943,0.46316
-5.4912e-05,-0.22943,-0.23158
-5.4736e-05,0.22943,0.46316
-5.456e-05,0.22943,0.23158
-5.4384e-05,-0.45886,-0.23158
-5.4208e-05,-0.22943,-0.23158
-5.4032e-05,0.22943,0.23158
-5.3856e-05,-0.22943,-0.23158
-5.368e-05,0.22943,0.46316
-5.3504e-05,0.22943,-0.23158
-5.3328e-05,-0.45886,0.46316
-5.3152e-05,0.22943,-0.23158
-5.2976e-05,-0.45886,0.46316
-5.28e-05,0.22943,-0.23158
-5.2624e-05,-0.45886,0.46316
-5.2448e-05,0.22943,-0.23158
-5.2272e-05,-0.45886,0.46316
-5.2096e-05,-0.22943,0.23158
-5.192e-05,0.22943,-0.23158
-5.1744e-05,0.22943,0.23158
-5.1568e-05,-0.45886,-0.23158
-5.1392e-05,0.22943,-0.23158
-5.1216e-05,-0.45886,0.46316
-5.104e-05,-0.22943,0.23158
-5.0864e-05,0.22943,-0.23158
-5.0688e-05,-0.45886,0.23158
-5.0512e-05,0.22943,-0.23158
-5.0336e-05,0.22943,0.23158
-5.016e-05,-0.45886,-0.23158
-4.9984e-05,-0.45886,-0.23158
-4.9808e-05,0.22943,0.46316
-4.9632e-05,0.22943,-0.23158
-4.9456e-05,-0.45886,0.46316
-4.928e-05,0.22943,0.46316
-4.9104e-05,-0.45886,-0.46316
-4.8928e-05,-0.45886,-0.23158
-4.8752000000000004e-05,0.22943,0.46316
-4.8576000000000004e-05,0.22943,-0.23158
-4.84e-05,-0.45886,0.46316
-4.8224e-05,0.22943,0.46316
-4.8048e-05,-0.45886,-0.23158
-4.7872e-05,-0.22943,0.23158
-4.7696e-05,0.22943,-0.23158
-4.752e-05,0.22943,0.23158
-4.7344e-05,-0.22943,-0.23158
-4.7168e-05,0.22943,0.23158
-4.6992e-05,-0.45886,-0.23158
-4.6816e-05,-0.22943,0.23158
-4.664e-05,0.22943,-0.23158
-4.6464e-05,0.22943,0.23158
-4.6288e-05,-0.45886,-0.23158
-4.6112e-05,0.22943,0.46316
-4.5936e-05,-0.22943,-0.23158
-4.576e-05,0.22943,-0.23158
-4.5584e-05,-0.45886,0.46316
-4.5408e-05,0.22943,-0.23158
-4.5232e-05,-0.45886,0.46316
-4.5056000000000004e-05,-0.22943,0.46316
-4.4880000000000004e-05,0.22943,-0.46316
-4.4704e-05,0.22943,-0.23158
-4.4528e-05,-0.45886,0.46316
-4.4352e-05,0.22943,-0.23158
-4.4176e-05,-0.22943,0.46316
-4.4e-05,0.22943,0.23158
-4.3824e-05,-0.45886,-0.23158
-4.3648e-05,0.22943,-0.23158
-4.3472e-05,-0.45886,0.46316
-4.3296e-05,0.22943,-0.23158
-4.312e-05,-0.45886,0.46316
-4.2944e-05,0.22943,-0.23158
-4.2768e-05,-0.45886,0.46316
-4.2592e-05,0.22943,-0.23158
-4.2416e-05,-0.22943,0.46316
-4.224e-05,0.22943,-0.23158
-4.2064e-05,-0.45886,0.46316
-4.1888e-05,0.22943,0.46316
-4.1712e-05,-0.22943,-0.23158
-4.1536000000000003e-05,0.22943,0.46316
-4.1360000000000004e-05,-0.45886,-0.23158
-4.1184000000000004e-05,0.22943,-0.23158
-4.1008e-05,-0.45886,0.46316
-4.0832e-05,0.22943,-0.23158
-4.0656e-05,-0.45886,0.46316
-4.048e-05,0.22943,-0.23158
-4.0304e-05,-0.45886,0.46316
-4.0128e-05,0.22943,-0.23158
-3.9952e-05,-0.45886,0.46316
-3.9776e-05,0.22943,0.23158
-3.96e-05,-0.45886,-0.23158
-3.9424e-05,-0.22943,-0.23158
-3.9248e-05,0.22943,0.46316
-3.9072e-05,0.22943,0.46316
-3.8896e-05,-0.45886,-0.23158
-3.872e-05,-0.45886,-0.23158
-3.8544e-05,0.22943,0.46316
-3.8368e-05,0.22943,-0.23158
-3.8192e-05,-0.45886,0.46316
-3.8016e-05,0.22943,0.23158
-3.7840000000000004e-05,-0.45886,-0.23158
-3.7664000000000004e-05,0.22943,-0.23158
-3.7488000000000004e-05,-0.45886,0.46316
-3.7312e-05,0.22943,0.46316
-3.7136e-05,-0.45886,-0.23158
-3.696e-05,-0.45886,-0.23158
-3.6784e-05,0.22943,0.23158
-3.6608e-05,0.22943,-0.23158
-3.6432e-05,-0.45886,0.46316
-3.6256e-05,0.22943,-0.23158
-3.608e-05,-0.45886,0.46316
-3.5904e-05,0.22943,-0.23158
-3.5728e-05,-0.45886,0.46316
-3.5552e-05,-0.22943,-0.23158
-3.5376e-05,0.22943,0.46316
-3.52e-05,0.22943,-0.23158
-3.5024e-05,-0.45886,0.46316
-3.4848e-05,0.22943,-0.23158
-3.4672e-05,-0.45886,0.46316
-3.4496e-05,0.22943,-0.23158
-3.4320000000000003e-05,-0.45886,0.46316
-3.4144000000000004e-05,0.22943,-0.23158
-3.3968000000000004e-05,-0.45886,0.46316
-3.3792000000000004e-05,0.22943,0.46316
-3.3616000000000005e-05,-0.45886,-0.23158
-3.344e-05,0.22943,-0.23158
-3.3264e-05,-0.45886,0.46316
-3.3088e-05,-0.45886,-0.23158
-3.2912e-05,0.22943,0.46316
-3.2736e-05,-0.45886,-0.23158
-3.256e-05,0.22943,0.46316
-3.2384e-05,0.22943,-0.23158
-3.2208e-05,-0.45886,0.46316
-3.2032e-05,0.22943,-0.23158
-3.1856e-05,-0.45886,0.46316
-3.168e-05,-0.45886,-0.23158
-3.1504e-05,0.22943,0.46316
-3.1328e-05,0.22943,-0.23158
-3.1152e-05,-0.45886,0.46316
-3.0976e-05,0.22943,0.23158
-3.08e-05,-0.45886,-0.23158
-3.0624000000000004e-05,0.22943,0.46316
-3.0448000000000004e-05,-0.45886,-0.23158
-3.0272000000000004e-05,0.22943,0.46316
-3.0096000000000005e-05,-0.45886,-0.23158
-2.9920000000000005e-05,0.22943,-0.23158
-2.9744e-05,-0.45886,0.46316
-2.9568e-05,0.22943,0.23158
-2.9392e-05,-0.45886,-0.23158
-2.9216e-05,0.22943,-0.23158
-2.904e-05,-0.45886,0.46316
-2.8864e-05,0.22943,0.23158
-2.8688e-05,-0.45886,-0.23158
-2.8512e-05,-0.22943,0.46316
-2.8336e-05,0.22943,-0.23158
-2.816e-05,0.22943,0.23158
