time_s,ch1_v,ch2_v
-3.34e-05,0.02616708,5.101082
-3.33e-05,-0.02513688,-5.101082
-3.320000000000001e-05,-0.025755,5.101082
-3.3100000000000005e-05,0.02616708,-4.940418
-3.3e-05,0.02616708,5.101082
-3.29e-05,-0.02596104,-5.02075
-3.2800000000000004e-05,0.02616708,5.101082
-3.27e-05,-0.02596104,-4.860086
-3.2600000000000006e-05,0.02616708,5.101082
-3.2500000000000004e-05,-0.02328252,-5.02075
-3.24e-05,0.02616708,5.101082
-3.23e-05,-0.02493084,-5.141248
-3.2200000000000003e-05,0.02616708,5.101082
-3.210000000000001e-05,-0.02513688,-5.02075
-3.2000000000000005e-05,0.02616708,5.101082
-3.19e-05,-0.02534292,-4.779754
-3.18e-05,0.02616708,5.101082
-3.1700000000000005e-05,-0.025755,-4.81992
-3.16e-05,0.02616708,5.101082
-3.150000000000001e-05,-0.02616708,-4.860086
-3.1400000000000004e-05,0.02616708,5.101082
-3.13e-05,-0.02616708,-5.02075
-3.12e-05,0.02616708,5.101082
-3.1100000000000004e-05,-0.02513688,-4.900252
-3.100000000000001e-05,0.02616708,5.101082
-3.0900000000000006e-05,-0.02493084,-4.860086
-3.08e-05,0.02616708,5.101082
-3.07e-05,-0.02637312,-5.101082
-3.06e-05,0.02616708,5.101082
-3.0500000000000003e-05,-0.025755,-4.860086
-3.0400000000000004e-05,0.02616708,5.101082
-3.0300000000000005e-05,-0.02451876,-5.101082
-3.0200000000000002e-05,0.02616708,-5.141248
-3.0100000000000003e-05,-0.02534292,5.101082
-3.0000000000000004e-05,0.02616708,5.101082
-2.9900000000000002e-05,-0.025755,-4.940418
-2.9800000000000003e-05,0.02616708,5.101082
-2.9700000000000004e-05,-0.02596104,-5.02075
-2.9600000000000005e-05,0.02616708,5.101082
-2.9500000000000002e-05,-0.025755,-4.860086
-2.9400000000000003e-05,0.02616708,5.101082
-2.9300000000000004e-05,-0.02328252,-4.900252
-2.9200000000000005e-05,0.02616708,5.101082
-2.9100000000000003e-05,-0.02493084,-4.940418
-2.9000000000000004e-05,0.02616708,5.101082
-2.8900000000000005e-05,-0.02493084,-5.141248
-2.8800000000000002e-05,0.02616708,5.101082
-2.8700000000000003e-05,-0.02390064,-4.900252
-2.8600000000000004e-05,0.02616708,5.101082
-2.8500000000000005e-05,-0.02534292,-4.81992
-2.8400000000000003e-05,0.02616708,5.101082
-2.8300000000000003e-05,-0.025755,-4.860086
-2.8200000000000004e-05,0.02616708,5.101082
-2.8100000000000002e-05,-0.02616708,-4.940418
-2.8000000000000003e-05,0.02616708,5.101082
-2.7900000000000004e-05,-0.02513688,-4.779754
-2.7800000000000005e-05,0.02616708,5.101082
-2.7700000000000002e-05,-0.0236946,-5.101082
-2.7600000000000003e-05,0.02616708,5.101082
-2.7500000000000004e-05,-0.02493084,-5.101082
-2.7400000000000002e-05,0.02616708,5.101082
-2.7300000000000003e-05,-0.02513688,-4.860086
-2.7200000000000004e-05,0.02616708,5.101082
-2.7100000000000005e-05,-0.02493084,-4.860086
-2.7000000000000002e-05,0.02616708,5.101082
-2.6900000000000003e-05,-0.02554896,-5.141248
-2.6800000000000004e-05,0.02616708,5.101082
-2.6700000000000002e-05,-0.025755,-4.860086
-2.6600000000000003e-05,0.02616708,5.101082
-2.6500000000000004e-05,-0.02596104,-4.860086
-2.6400000000000005e-05,0.02616708,5.101082
-2.6300000000000002e-05,-0.024724799999999998,-5.02075
-2.6200000000000003e-05,-0.025755,5.101082
-2.6100000000000004e-05,0.02616708,-4.860086
-2.6000000000000002e-05,0.02616708,5.101082
-2.5900000000000003e-05,-0.02245836,-5.02075
-2.5800000000000004e-05,0.02616708,5.101082
-2.5700000000000005e-05,-0.02513688,-5.141248
-2.5600000000000002e-05,0.02616708,5.101082
-2.5500000000000003e-05,-0.02410668,-5.02075
-2.5400000000000004e-05,0.02616708,5.101082
-2.5300000000000005e-05,-0.02534292,-4.860086
-2.5200000000000003e-05,0.02616708,5.101082
-2.5100000000000004e-05,-0.025755,-4.860086
-2.5000000000000005e-05,0.02616708,5.101082
-2.4900000000000002e-05,-0.02616708,-4.860086
-2.4800000000000003e-05,0.02616708,5.101082
-2.4700000000000004e-05,-0.02534292,-4.940418
-2.4600000000000005e-05,0.02616708,5.101082
-2.4500000000000003e-05,-0.02513688,-4.940418
-2.4400000000000004e-05,0.02616708,5.101082
-2.4300000000000005e-05,-0.02493084,-5.101082
-2.4200000000000002e-05,0.02616708,5.101082
-2.4100000000000003e-05,-0.02513688,-4.860086
-2.4000000000000004e-05,0.02616708,5.101082
-2.3900000000000005e-05,-0.02493084,-4.860086
-2.3800000000000003e-05,0.02616708,-5.02075
-2.3700000000000003e-05,-0.02534292,5.101082
-2.3600000000000004e-05,0.02616708,-5.141248
-2.3500000000000002e-05,-0.02554896,5.101082
-2.3400000000000003e-05,0.02616708,5.101082
-2.3300000000000004e-05,-0.025755,-4.860086
-2.3200000000000005e-05,0.02616708,5.101082
-2.3100000000000002e-05,-0.02596104,-5.02075
-2.3000000000000003e-05,0.02616708,5.101082
-2.2900000000000004e-05,-0.025755,-4.860086
-2.2800000000000005e-05,0.02616708,5.101082
-2.2700000000000003e-05,-0.02534292,-5.02075
-2.2600000000000004e-05,0.02616708,5.101082
-2.2500000000000005e-05,-0.02493084,-5.101082
-2.2400000000000002e-05,0.02616708,5.101082
-2.2300000000000003e-05,-0.02493084,-5.141248
-2.2200000000000004e-05,0.02616708,5.101082
-2.2100000000000005e-05,-0.02534292,-4.779754
-2.2000000000000003e-05,0.02616708,5.101082
-2.1900000000000004e-05,-0.02431272,-4.81992
-2.1800000000000005e-05,-0.025755,5.101082
-2.1700000000000002e-05,0.02616708,-4.860086
-2.1600000000000003e-05,-0.02616708,5.101082
-2.1500000000000004e-05,0.02616708,-4.940418
-2.1400000000000005e-05,0.02616708,5.101082
-2.1300000000000003e-05,-0.02513688,-4.779754
-2.1200000000000004e-05,0.02616708,5.101082
-2.1100000000000005e-05,-0.02493084,-5.101082
-2.1000000000000002e-05,0.02616708,5.101082
-2.0900000000000003e-05,-0.024724799999999998,-5.101082
-2.0800000000000004e-05,0.02616708,5.101082
-2.0700000000000005e-05,-0.02513688,-4.860086
-2.0600000000000003e-05,0.02616708,5.101082
-2.0500000000000004e-05,-0.02451876,-5.101082
-2.0400000000000005e-05,0.02616708,5.101082
-2.0300000000000002e-05,-0.02534292,-5.141248
-2.0200000000000003e-05,0.02616708,5.101082
-2.0100000000000004e-05,-0.025755,-4.860086
-2.0000000000000005e-05,0.02616708,5.101082
-1.9900000000000003e-05,-0.02596104,-4.538758
-1.9800000000000004e-05,0.02616708,5.101082
-1.9700000000000005e-05,-0.02596104,-5.02075
-1.9600000000000002e-05,0.02616708,5.101082
-1.9500000000000003e-05,-0.02534292,-4.900252
-1.9400000000000004e-05,0.02616708,5.101082
-1.93e-05,-0.025755,-5.02075
-1.9200000000000006e-05,0.02616708,5.101082
-1.9100000000000003e-05,-0.02513688,-5.141248
-1.9e-05,0.02616708,5.101082
-1.8900000000000005e-05,-0.02410668,-5.02075
-1.8800000000000003e-05,0.02616708,5.101082
-1.87e-05,-0.02534292,-4.900252
-1.8600000000000005e-05,0.02616708,5.101082
-1.8500000000000002e-05,-0.025755,-4.860086
-1.8400000000000007e-05,0.02616708,5.101082
-1.8300000000000004e-05,-0.02616708,-5.02075
-1.8200000000000002e-05,0.02616708,5.101082
-1.8100000000000006e-05,-0.02534292,-4.779754
-1.8000000000000004e-05,0.02616708,5.101082
-1.79e-05,-0.02513688,-4.940418
-1.7800000000000006e-05,0.02616708,-5.101082
-1.7700000000000003e-05,-0.02637312,5.101082
-1.76e-05,0.02616708,5.101082
-1.7500000000000005e-05,-0.02493084,-4.860086
-1.7400000000000003e-05,0.02616708,5.101082
-1.7300000000000007e-05,-0.02493084,-5.02075
-1.7200000000000005e-05,0.02616708,5.101082
-1.7100000000000002e-05,-0.02534292,-5.141248
-1.7000000000000007e-05,-0.02554896,-5.060916
-1.6900000000000004e-05,0.02616708,5.101082
-1.6800000000000002e-05,0.02616708,5.101082
-1.6700000000000006e-05,-0.02596104,-4.940418
-1.6600000000000004e-05,0.02616708,5.101082
-1.65e-05,-0.02596104,-5.02075
-1.6400000000000006e-05,0.02616708,5.101082
-1.6300000000000003e-05,-0.025755,-4.860086
-1.62e-05,-0.02328252,5.101082
-1.6100000000000005e-05,0.02616708,-5.02075
-1.6000000000000003e-05,0.02616708,5.101082
-1.5900000000000007e-05,-0.02493084,-5.101082
-1.5800000000000005e-05,0.02616708,5.101082
-1.5700000000000002e-05,-0.02410668,-5.02075
-1.5600000000000006e-05,0.02616708,-4.779754
-1.5500000000000004e-05,-0.02534292,5.101082
-1.54e-05,0.02616708,-4.81992
-1.5300000000000006e-05,-0.025755,5.101082
-1.5200000000000004e-05,0.02616708,5.101082
-1.5100000000000001e-05,-0.02616708,-5.02075
-1.5000000000000005e-05,0.02616708,5.101082
-1.4900000000000003e-05,-0.02616708,-4.61909
-1.48e-05,0.02616708,5.101082
-1.4700000000000005e-05,-0.02513688,-4.940418
-1.4600000000000003e-05,0.02616708,5.101082
-1.4500000000000007e-05,-0.02493084,-5.101082
-1.4400000000000004e-05,0.02616708,-4.940418
-1.4300000000000002e-05,-0.02513688,5.101082
-1.4200000000000006e-05,-0.02493084,5.101082
-1.4100000000000004e-05,0.02616708,-4.860086
-1.4000000000000001e-05,0.02616708,5.101082
-1.3900000000000006e-05,-0.02451876,-5.02075
-1.3800000000000003e-05,0.02616708,-5.141248
-1.3700000000000001e-05,-0.02554896,5.101082
-1.3600000000000005e-05,0.02616708,5.101082
-1.3500000000000003e-05,-0.025755,-4.940418
-1.3400000000000007e-05,0.02616708,5.101082
-1.3300000000000005e-05,-0.02596104,-5.02075
-1.3200000000000002e-05,0.02616708,5.101082
-1.3100000000000007e-05,-0.025755,-4.860086
-1.3000000000000004e-05,0.02616708,5.101082
-1.2900000000000002e-05,-0.02534292,-4.980584
-1.2800000000000006e-05,0.02616708,5.101082
-1.2700000000000004e-05,-0.02493084,-5.02075
-1.2600000000000001e-05,0.02616708,5.101082
-1.2500000000000006e-05,-0.02513688,-5.141248
-1.2400000000000003e-05,0.02616708,-4.860086
-1.23e-05,-0.02390064,5.101082
-1.2200000000000005e-05,0.02616708,5.101082
-1.2100000000000003e-05,-0.02534292,-4.900252
-1.2000000000000007e-05,0.02616708,5.101082
-1.1900000000000005e-05,-0.025755,-4.860086
-1.1800000000000002e-05,0.02616708,5.101082
-1.1700000000000007e-05,-0.02616708,-4.860086
-1.1600000000000004e-05,0.02616708,5.101082
-1.1500000000000002e-05,-0.02513688,-4.779754
-1.1400000000000006e-05,0.02616708,5.101082
-1.1300000000000004e-05,-0.02534292,-5.101082
-1.1200000000000001e-05,0.02616708,5.101082
-1.1100000000000006e-05,-0.02637312,-5.101082
-1.1000000000000003e-05,0.02616708,5.101082
-1.0900000000000007e-05,-0.02493084,-4.860086
-1.0800000000000005e-05,0.02616708,5.101082
-1.0700000000000003e-05,-0.02493084,-5.101082
-1.0600000000000007e-05,0.02616708,5.101082
-1.0500000000000005e-05,-0.02534292,-5.141248
-1.0400000000000002e-05,0.02616708,5.101082
-1.0300000000000006e-05,-0.025755,-4.940418
-1.0200000000000004e-05,0.02616708,5.101082
-1.0100000000000002e-05,-0.02596104,-4.860086
-1.0000000000000006e-05,0.02616708,5.101082
-9.900000000000003e-06,-0.025755,-4.940418
-9.800000000000001e-06,-0.025755,5.101082
-9.700000000000005e-06,0.02616708,-4.860086
-9.600000000000003e-06,0.02616708,5.101082
-9.500000000000007e-06,-0.02245836,-5.02075
-9.400000000000005e-06,0.02616708,5.101082
-9.300000000000002e-06,-0.02513688,-5.141248
-9.200000000000007e-06,0.02616708,5.101082
-9.100000000000004e-06,-0.02410668,-5.02075
-9.000000000000002e-06,0.02616708,5.101082
-8.900000000000006e-06,-0.02534292,-4.900252
-8.800000000000004e-06,0.02616708,5.101082
-8.700000000000001e-06,-0.025755,-4.860086
-8.600000000000006e-06,0.02616708,5.101082
-8.500000000000003e-06,-0.02616708,-4.940418
-8.400000000000008e-06,0.02616708,5.101082
-8.300000000000005e-06,-0.02534292,-4.779754
-8.200000000000003e-06,0.02616708,5.101082
-8.100000000000007e-06,-0.02513688,-4.940418
-8.000000000000005e-06,0.02616708,5.101082
-7.900000000000002e-06,-0.02493084,-5.101082
-7.800000000000007e-06,0.02616708,5.101082
-7.700000000000004e-06,-0.02513688,-4.860086
-7.600000000000002e-06,0.02616708,5.101082
-7.500000000000006e-06,-0.02493084,-5.02075
-7.400000000000004e-06,0.02616708,5.101082
-7.300000000000001e-06,-0.02534292,-5.141248
-7.200000000000006e-06,0.02616708,5.101082
-7.100000000000003e-06,-0.02554896,-5.101082
-7.0000000000000075e-06,0.02616708,5.101082
-6.900000000000005e-06,-0.02596104,-4.940418
-6.800000000000003e-06,0.02616708,5.101082
-6.700000000000007e-06,-0.02596104,-5.02075
-6.6000000000000046e-06,0.02616708,5.101082
-6.500000000000002e-06,-0.025755,-4.860086
-6.4000000000000065e-06,0.02616708,5.101082
-6.300000000000004e-06,-0.02328252,-5.02075
-6.200000000000002e-06,0.02616708,5.101082
-6.100000000000006e-06,-0.02493084,-4.940418
-6.0000000000000035e-06,0.02616708,5.101082
-5.900000000000001e-06,-0.02513688,-5.141248
-5.8000000000000055e-06,0.02616708,5.101082
-5.700000000000003e-06,-0.02534292,-4.779754
-5.600000000000007e-06,0.02616708,5.101082
-5.500000000000005e-06,-0.025755,-4.900252
-5.4000000000000025e-06,0.02616708,5.101082
-5.300000000000007e-06,-0.02616708,-4.860086
-5.200000000000004e-06,0.02616708,5.101082
-5.100000000000002e-06,-0.02616708,-4.940418
-5.000000000000006e-06,0.02616708,5.101082
-4.900000000000004e-06,-0.02513688,-4.900252
-4.8000000000000015e-06,0.02616708,5.101082
-4.700000000000006e-06,-0.02493084,-5.101082
-4.600000000000003e-06,0.02616708,5.101082
-4.500000000000008e-06,-0.024724799999999998,-5.101082
-4.400000000000005e-06,0.02616708,5.101082
-4.300000000000003e-06,-0.02513688,-4.980584
-4.200000000000007e-06,0.02616708,5.101082
-4.100000000000005e-06,-0.02451876,-5.02075
-4.000000000000002e-06,-0.02534292,-5.141248
-3.900000000000007e-06,0.02616708,5.101082
-3.8000000000000043e-06,0.02616708,5.101082
-3.700000000000002e-06,-0.025755,-4.940418
-3.600000000000006e-06,0.02616708,5.101082
-3.5000000000000038e-06,-0.02596104,-4.940418
-3.4000000000000013e-06,0.02616708,-5.02075
-3.3000000000000057e-06,-0.025755,5.101082
-3.2000000000000032e-06,0.02616708,5.101082
-3.1000000000000076e-06,-0.02513688,-4.900252
-3.000000000000005e-06,0.02616708,5.101082
-2.9000000000000027e-06,-0.02493084,-5.02075
-2.800000000000007e-06,0.02616708,5.101082
-2.7000000000000046e-06,-0.02513688,-5.141248
-2.600000000000002e-06,0.02616708,5.101082
-2.5000000000000066e-06,-0.02390064,-5.02075
-2.400000000000004e-06,0.02616708,5.101082
-2.3000000000000017e-06,-0.02534292,-4.900252
-2.200000000000006e-06,0.02616708,5.101082
-2.1000000000000036e-06,-0.025755,-4.860086
-2.000000000000001e-06,0.02616708,5.101082
-1.9000000000000055e-06,-0.02616708,-4.940418
-1.800000000000003e-06,0.02616708,5.101082
-1.7000000000000074e-06,-0.02493084,-4.779754
-1.600000000000005e-06,-0.02513688,5.101082
-1.5000000000000026e-06,0.02616708,-4.940418
-1.400000000000007e-06,0.02616708,5.101082
-1.3000000000000045e-06,-0.02493084,-5.101082
-1.200000000000002e-06,0.02616708,5.101082
-1.1000000000000064e-06,-0.02513688,-4.860086
-1.000000000000004e-06,0.02616708,5.101082
-9.000000000000015e-07,-0.02493084,-5.101082
-8.000000000000059e-07,0.02616708,5.101082
-7.000000000000035e-07,-0.02554896,-5.141248
-6.000000000000078e-07,0.02616708,5.101082
-5.000000000000054e-07,-0.025755,-4.860086
-4.0000000000000295e-07,0.02616708,-4.940418
-3.000000000000073e-07,-0.02513688,5.101082
-2.0000000000000486e-07,-0.02596104,5.101082
-1.0000000000000243e-07,0.02616708,-5.02075
-6.776263578034403e-21,0.02616708,5.101082
9.999999999999565e-08,-0.025755,-4.860086
1.9999999999999809e-07,0.02616708,5.101082
2.9999999999999374e-07,-0.02245836,-5.02075
3.9999999999999617e-07,0.02616708,5.101082
4.999999999999986e-07,-0.02513688,-5.141248
5.999999999999943e-07,0.02616708,5.101082
6.999999999999967e-07,-0.02410668,-5.02075
7.999999999999923e-07,0.02616708,5.101082
8.999999999999948e-07,-0.02534292,-4.900252
9.999999999999972e-07,0.02616708,5.101082
1.0999999999999929e-06,-0.025755,-4.739588
1.1999999999999953e-06,0.02616708,5.101082
1.2999999999999977e-06,-0.02616708,-4.860086
1.3999999999999934e-06,0.02616708,5.101082
1.4999999999999958e-06,-0.02534292,-4.940418
1.5999999999999982e-06,0.02616708,5.101082
1.6999999999999939e-06,-0.02513688,-4.940418
1.7999999999999963e-06,0.02616708,5.101082
1.899999999999992e-06,-0.02596104,-5.101082
1.9999999999999944e-06,0.02616708,5.101082
2.099999999999997e-06,-0.02513688,-4.860086
2.1999999999999925e-06,0.02616708,5.101082
2.299999999999995e-06,-0.02493084,-4.980584
2.3999999999999974e-06,0.02616708,5.101082
2.499999999999993e-06,-0.02451876,-5.101082
2.5999999999999954e-06,0.02616708,-5.141248
2.699999999999998e-06,-0.02554896,5.101082
2.7999999999999935e-06,0.02616708,5.101082
2.899999999999996e-06,-0.025755,-4.940418
2.9999999999999984e-06,0.02616708,5.101082
3.099999999999994e-06,-0.02596104,-5.02075
3.1999999999999965e-06,0.02616708,5.101082
3.299999999999992e-06,-0.02596104,-4.860086
3.3999999999999946e-06,0.02616708,5.101082
3.499999999999997e-06,-0.02534292,-4.900252
3.5999999999999926e-06,0.02616708,5.101082
3.699999999999995e-06,-0.02493084,-5.02075
3.7999999999999975e-06,0.02616708,5.101082
3.899999999999993e-06,-0.02513688,-5.141248
3.999999999999996e-06,0.02616708,5.101082
4.099999999999998e-06,-0.02431272,-4.779754
4.199999999999994e-06,0.02616708,5.101082
4.299999999999996e-06,-0.02534292,-4.900252
4.399999999999992e-06,0.02616708,5.101082
4.499999999999994e-06,-0.02596104,-4.860086
4.599999999999997e-06,0.02616708,5.101082
4.699999999999992e-06,-0.02616708,-4.940418
4.799999999999995e-06,0.02616708,5.101082
4.899999999999997e-06,-0.02513688,-4.699422
4.999999999999993e-06,0.02616708,5.101082
5.099999999999995e-06,-0.02493084,-5.101082
5.199999999999998e-06,0.02616708,5.101082
5.299999999999993e-06,-0.024724799999999998,-5.101082
5.399999999999996e-06,0.02616708,5.101082
5.499999999999998e-06,-0.02493084,-4.860086
5.599999999999994e-06,0.02616708,5.101082
5.699999999999996e-06,-0.02493084,-5.02075
5.799999999999992e-06,0.02616708,5.101082
5.899999999999994e-06,-0.02534292,-5.141248
5.999999999999997e-06,0.02616708,5.101082
6.099999999999992e-06,-0.025755,-4.940418
6.199999999999995e-06,0.02616708,5.101082
6.299999999999997e-06,-0.02596104,-4.940418
6.399999999999993e-06,0.02616708,5.101082
6.499999999999995e-06,-0.02596104,-5.02075
6.599999999999998e-06,0.02616708,-4.860086
6.6999999999999934e-06,-0.025755,5.101082
6.799999999999996e-06,0.02616708,5.101082
6.899999999999998e-06,-0.02493084,-5.02075
6.999999999999994e-06,0.02616708,5.101082
7.099999999999996e-06,-0.02513688,-5.101082
7.199999999999992e-06,0.02616708,5.101082
7.2999999999999945e-06,-0.02410668,-5.02075
7.399999999999997e-06,0.02616708,5.101082
7.4999999999999926e-06,-0.02534292,-4.81992
7.599999999999995e-06,0.02616708,5.101082
7.699999999999997e-06,-0.025755,-4.860086
7.799999999999993e-06,0.02616708,5.101082
7.899999999999996e-06,-0.02616708,-4.860086
7.999999999999998e-06,0.02616708,5.101082
8.099999999999994e-06,-0.02534292,-4.779754
8.199999999999996e-06,0.02616708,5.101082
8.299999999999992e-06,-0.02534292,-4.860086
8.399999999999994e-06,0.02616708,5.101082
8.499999999999997e-06,-0.02637312,-5.101082
8.599999999999992e-06,0.02616708,5.101082
8.699999999999995e-06,-0.02513688,-4.860086
8.799999999999997e-06,0.02616708,5.101082
8.899999999999993e-06,-0.02493084,-5.02075
8.999999999999995e-06,0.02616708,5.101082
9.099999999999998e-06,-0.02534292,-5.141248
9.199999999999993e-06,-0.02554896,5.101082
9.299999999999996e-06,0.02616708,-5.101082
9.399999999999998e-06,-0.025755,5.101082
