time_s,ch1_v,ch2_v,ch3_v,ch4_v
-4.946000000000001e-06,0.0,-2.3158,0.0,0.0
-4.9456000000000006e-06,-8892.1,-2.3158,0.0,0.0
-4.9452000000000005e-06,0.0,-2.3158,-0.040407,0.0
-4.9448000000000005e-06,8892.1,-2.3158,0.040407,0.0
-4.9444000000000005e-06,8892.1,-2.3158,0.040407,0.0
-4.9440000000000004e-06,8892.1,0.0,0.040407,0.0
-4.9436e-06,0.0,0.0,0.040407,0.0
-4.9432e-06,0.0,-2.3158,0.040407,0.0
-4.9428e-06,0.0,0.0,0.040407,0.0
-4.9424e-06,0.0,2.3158,0.040407,0.0
-4.942e-06,0.0,2.3158,0.0,-0.27181
-4.9416e-06,0.0,0.0,0.040407,-0.27181
-4.9412e-06,0.0,0.0,0.040407,-0.27181
-4.9408e-06,0.0,-2.3158,0.040407,0.0
-4.9404e-06,0.0,0.0,0.0,0.0
-4.94e-06,0.0,0.0,0.040407,0.0
-4.9396e-06,0.0,-2.3158,0.040407,0.0
-4.9392e-06,0.0,0.0,0.040407,-0.27181
-4.9388e-06,0.0,0.0,0.040407,-0.27181
-4.9384e-06,0.0,0.0,0.040407,0.0
-4.938000000000001e-06,-8892.1,-2.3158,0.040407,0.0
-4.937600000000001e-06,-8892.1,-2.3158,0.0,0.0
-4.937200000000001e-06,0.0,0.0,0.040407,-0.27181
-4.936800000000001e-06,0.0,0.0,0.040407,-0.27181
-4.936400000000001e-06,-8892.1,0.0,0.040407,0.0
-4.936000000000001e-06,-8892.1,0.0,0.0,0.0
-4.935600000000001e-06,-8892.1,0.0,0.040407,-0.27181
-4.935200000000001e-06,0.0,0.0,-0.040407,0.0
-4.934800000000001e-06,0.0,-2.3158,0.0,0.0
-4.9344000000000006e-06,0.0,0.0,0.040407,-0.27181
-4.9340000000000005e-06,0.0,0.0,0.0,0.0
-4.9336000000000005e-06,0.0,0.0,0.0,0.0
-4.9332000000000005e-06,8892.1,0.0,0.040407,-0.27181
-4.9328000000000004e-06,0.0,-2.3158,0.0,0.0
-4.9324e-06,-8892.1,-2.3158,0.040407,0.0
-4.932e-06,0.0,-4.6316,0.040407,0.0
-4.9316e-06,0.0,-2.3158,0.0,0.0
-4.9312e-06,0.0,0.0,0.040407,0.0
-4.9308e-06,0.0,-2.3158,0.0,0.27181
-4.9304e-06,0.0,-2.3158,0.040407,0.0
-4.93e-06,0.0,0.0,0.040407,-0.27181
-4.9296e-06,8892.1,-2.3158,0.040407,0.0
-4.9292e-06,0.0,-2.3158,0.040407,0.0
-4.9288e-06,0.0,0.0,0.0,0.27181
-4.9284e-06,0.0,0.0,0.0,0.27181
-4.928e-06,-8892.1,0.0,0.0,0.0
-4.9276e-06,0.0,-2.3158,0.0,0.0
-4.9272e-06,0.0,-2.3158,0.0,0.0
-4.9268e-06,0.0,0.0,0.080814,0.0
-4.926400000000001e-06,0.0,0.0,0.0,0.0
-4.926000000000001e-06,0.0,0.0,0.040407,0.0
-4.925600000000001e-06,0.0,0.0,0.0,0.0
-4.925200000000001e-06,0.0,0.0,0.040407,-0.27181
-4.924800000000001e-06,0.0,0.0,0.0,-0.27181
-4.924400000000001e-06,0.0,-2.3158,0.0,-0.27181
-4.924000000000001e-06,0.0,-2.3158,0.0,-0.27181
-4.923600000000001e-06,0.0,0.0,0.0,-0.27181
-4.9232000000000006e-06,0.0,2.3158,0.040407,-0.27181
-4.9228000000000005e-06,0.0,0.0,0.040407,-0.27181
-4.9224000000000005e-06,0.0,-2.3158,0.040407,0.0
-4.9220000000000005e-06,0.0,0.0,0.0,0.0
-4.9216000000000004e-06,0.0,0.0,0.080814,0.0
-4.9212e-06,0.0,-2.3158,0.0,0.0
-4.9208e-06,0.0,-2.3158,0.0,0.0
-4.9204e-06,0.0,-2.3158,0.040407,-0.27181
-4.92e-06,0.0,0.0,0.0,0.0
-4.9196e-06,0.0,0.0,0.040407,0.0
-4.9192e-06,0.0,0.0,0.040407,0.0
-4.9188e-06,0.0,-2.3158,0.0,0.0
-4.9184e-06,0.0,0.0,-0.040407,0.0
-4.918e-06,0.0,0.0,0.080814,0.0
-4.9176e-06,0.0,0.0,0.0,0.0
-4.9172e-06,-8892.1,0.0,0.0,0.0
-4.9168e-06,0.0,0.0,0.040407,0.0
-4.9164e-06,0.0,0.0,0.0,0.0
-4.916e-06,0.0,0.0,0.040407,-0.27181
-4.9156e-06,8892.1,0.0,0.0,0.0
-4.915200000000001e-06,0.0,0.0,0.040407,0.0
-4.914800000000001e-06,0.0,0.0,0.0,0.0
-4.914400000000001e-06,8892.1,0.0,0.040407,0.0
-4.914000000000001e-06,8892.1,0.0,0.0,-0.27181
-4.913600000000001e-06,8892.1,0.0,0.040407,0.0
-4.913200000000001e-06,8892.1,0.0,0.0,0.0
-4.912800000000001e-06,0.0,0.0,0.0,0.0
-4.912400000000001e-06,0.0,-2.3158,0.0,0.0
-4.9120000000000006e-06,8892.1,-2.3158,0.080814,0.27181
-4.9116000000000005e-06,8892.1,0.0,0.0,0.0
-4.9112000000000005e-06,0.0,0.0,0.0,0.0
-4.9108000000000005e-06,0.0,0.0,0.0,0.0
-4.9104000000000005e-06,0.0,0.0,0.040407,0.0
-4.9100000000000004e-06,0.0,0.0,0.0,0.0
-4.9096e-06,0.0,-2.3158,0.040407,0.0
-4.9092e-06,0.0,-2.3158,0.0,0.0
-4.9088e-06,0.0,-2.3158,0.040407,0.0
-4.9084e-06,0.0,0.0,0.0,0.0
-4.908e-06,0.0,0.0,0.040407,0.0
-4.9076e-06,0.0,-2.3158,0.040407,0.0
-4.9072e-06,0.0,-2.3158,0.0,0.27181
-4.9068e-06,0.0,0.0,0.040407,0.0
-4.9064e-06,8892.1,0.0,0.0,0.0
-4.906e-06,8892.1,-2.3158,-0.040407,-0.27181
-4.9056e-06,0.0,-2.3158,0.0,0.0
-4.9052e-06,0.0,0.0,0.040407,0.0
-4.9048e-06,0.0,0.0,0.0,0.0
-4.9044e-06,0.0,0.0,0.0,0.0
-4.904000000000001e-06,0.0,-2.3158,0.0,0.0
-4.903600000000001e-06,0.0,-2.3158,0.040407,0.0
-4.903200000000001e-06,0.0,-2.3158,0.040407,0.0
-4.902800000000001e-06,8892.1,-2.3158,0.040407,-0.27181
-4.902400000000001e-06,8892.1,-2.3158,0.040407,-0.27181
-4.902000000000001e-06,0.0,-2.3158,0.0,-0.27181
-4.901600000000001e-06,0.0,-2.3158,0.0,0.0
-4.901200000000001e-06,0.0,-2.3158,0.0,0.0
-4.900800000000001e-06,0.0,-2.3158,0.040407,-0.27181
-4.9004000000000005e-06,0.0,-2.3158,0.0,-0.27181
-4.9000000000000005e-06,8892.1,-2.3158,0.0,-0.27181
-4.8996000000000005e-06,8892.1,0.0,0.0,0.0
-4.8992000000000005e-06,0.0,0.0,0.040407,0.27181
-4.8988000000000004e-06,0.0,0.0,-0.040407,0.27181
-4.8984e-06,0.0,0.0,0.040407,0.0
-4.898e-06,0.0,0.0,0.040407,0.0
-4.8976e-06,0.0,0.0,0.0,0.0
-4.8972e-06,-8892.1,0.0,0.0,0.0
-4.8968e-06,0.0,0.0,0.040407,0.0
-4.8964e-06,0.0,2.3158,0.040407,0.0
-4.896e-06,0.0,2.3158,0.0,0.0
-4.8956e-06,0.0,0.0,0.0,0.27181
-4.8952e-06,0.0,-2.3158,0.0,0.27181
-4.8948e-06,0.0,0.0,0.040407,0.0
-4.8944e-06,0.0,0.0,0.0,-0.27181
-4.894e-06,8892.1,0.0,0.040407,-0.27181
-4.8936e-06,8892.1,0.0,0.0,0.0
-4.8932e-06,0.0,0.0,0.040407,0.0
-4.8928e-06,0.0,-2.3158,0.040407,0.0
-4.892400000000001e-06,0.0,-2.3158,0.040407,0.0
-4.892000000000001e-06,0.0,-2.3158,0.040407,-0.27181
-4.891600000000001e-06,0.0,0.0,0.0,0.0
-4.891200000000001e-06,0.0,0.0,0.0,0.0
-4.890800000000001e-06,0.0,-2.3158,0.040407,0.0
-4.890400000000001e-06,-8892.1,0.0,0.0,0.27181
-4.890000000000001e-06,0.0,0.0,0.0,0.27181
-4.889600000000001e-06,0.0,2.3158,-0.040407,0.0
-4.8892000000000006e-06,0.0,0.0,0.040407,-0.27181
-4.8888000000000005e-06,0.0,-2.3158,0.040407,-0.27181
-4.8884000000000005e-06,0.0,-2.3158,0.040407,0.0
-4.8880000000000005e-06,0.0,-2.3158,0.0,0.0
-4.8876000000000004e-06,0.0,-2.3158,0.040407,0.0
-4.8872e-06,0.0,-2.3158,0.040407,0.0
-4.8868e-06,0.0,-2.3158,0.040407,0.0
-4.8864e-06,8892.1,-2.3158,0.040407,0.0
-4.886e-06,8892.1,-2.3158,0.040407,0.0
-4.8856e-06,0.0,0.0,0.040407,-0.27181
-4.8852e-06,0.0,-2.3158,0.080814,-0.27181
-4.8848e-06,0.0,-2.3158,0.040407,0.0
-4.8844e-06,0.0,-2.3158,0.080814,0.0
-4.884e-06,0.0,-2.3158,0.040407,0.0
-4.8836e-06,-8892.1,-2.3158,0.0,-0.27181
-4.8832e-06,-8892.1,-2.3158,0.0,0.0
-4.8828e-06,-8892.1,-2.3158,0.0,0.27181
-4.8824e-06,0.0,-2.3158,0.0,0.0
-4.882e-06,0.0,0.0,0.080814,0.0
-4.881600000000001e-06,0.0,0.0,0.040407,0.27181
-4.881200000000001e-06,0.0,-2.3158,0.0,0.0
-4.880800000000001e-06,0.0,0.0,0.0,0.0
-4.880400000000001e-06,8892.1,0.0,0.0,0.0
-4.880000000000001e-06,8892.1,0.0,0.040407,0.0
-4.879600000000001e-06,0.0,0.0,0.0,0.0
-4.879200000000001e-06,0.0,-2.3158,0.0,0.0
-4.878800000000001e-06,0.0,-2.3158,0.080814,0.0
-4.878400000000001e-06,0.0,-2.3158,0.0,0.0
-4.8780000000000006e-06,0.0,-2.3158,0.040407,0.0
-4.8776000000000005e-06,8892.1,-2.3158,0.040407,0.0
-4.8772000000000005e-06,8892.1,-2.3158,0.040407,0.0
-4.8768000000000005e-06,0.0,-2.3158,0.0,0.0
-4.8764000000000004e-06,0.0,0.0,0.0,0.0
-4.876e-06,0.0,0.0,0.040407,0.0
-4.8756e-06,0.0,-2.3158,0.040407,0.0
-4.8752e-06,0.0,0.0,0.0,0.0
-4.8748e-06,0.0,0.0,0.040407,0.0
-4.8744e-06,8892.1,-2.3158,0.040407,-0.27181
-4.874e-06,8892.1,-2.3158,0.0,0.0
-4.8736e-06,8892.1,0.0,0.0,0.27181
-4.8732e-06,8892.1,0.0,0.080814,0.0
-4.8728e-06,0.0,0.0,0.0,0.0
-4.8724e-06,0.0,0.0,0.040407,0.0
-4.872e-06,0.0,0.0,0.080814,0.0
-4.8716e-06,-8892.1,0.0,0.040407,0.0
-4.8712e-06,-8892.1,0.0,0.040407,0.0
-4.8708e-06,0.0,0.0,0.0,0.0
-4.8704e-06,0.0,0.0,0.0,0.0
-4.870000000000001e-06,0.0,0.0,0.040407,0.0
-4.869600000000001e-06,0.0,-2.3158,0.040407,0.0
-4.869200000000001e-06,0.0,0.0,0.0,-0.27181
-4.868800000000001e-06,0.0,0.0,0.040407,0.0
-4.868400000000001e-06,0.0,0.0,0.040407,0.27181
-4.868000000000001e-06,-8892.1,0.0,0.040407,0.27181
-4.867600000000001e-06,-8892.1,-2.3158,0.040407,0.0
-4.867200000000001e-06,-8892.1,-2.3158,0.040407,0.0
-4.8668000000000006e-06,-8892.1,-2.3158,0.040407,0.0
-4.8664000000000005e-06,0.0,-2.3158,0.0,0.0
-4.8660000000000005e-06,0.0,-2.3158,0.040407,0.0
-4.8656000000000005e-06,0.0,-2.3158,0.0,0.0
-4.8652000000000004e-06,0.0,0.0,0.040407,0.0
-4.8648e-06,0.0,0.0,0.0,0.0
-4.8644e-06,8892.1,-2.3158,0.0,0.0
-4.864e-06,0.0,-2.3158,0.0,0.0
-4.8636e-06,0.0,0.0,0.040407,0.0
-4.8632e-06,0.0,0.0,0.0,0.27181
-4.8628e-06,0.0,0.0,0.0,0.0
-4.8624e-06,0.0,0.0,0.040407,-0.27181
-4.862e-06,0.0,0.0,0.0,0.0
-4.8616e-06,0.0,0.0,0.0,0.27181
-4.8612e-06,0.0,0.0,0.0,0.0
-4.8608e-06,0.0,-2.3158,0.0,0.0
-4.8604e-06,0.0,-2.3158,0.0,0.0
-4.86e-06,0.0,0.0,0.0,0.0
-4.8596e-06,0.0,0.0,0.040407,0.0
-4.8592e-06,0.0,0.0,0.0,0.0
-4.858800000000001e-06,0.0,0.0,0.040407,0.0
-4.858400000000001e-06,8892.1,0.0,0.080814,-0.27181
-4.858000000000001e-06,8892.1,0.0,0.040407,-0.27181
-4.857600000000001e-06,0.0,0.0,0.0,0.0
-4.857200000000001e-06,0.0,0.0,0.0,0.0
-4.856800000000001e-06,0.0,0.0,-0.040407,0.0
-4.856400000000001e-06,0.0,-2.3158,0.0,0.0
-4.856000000000001e-06,0.0,0.0,0.040407,0.0
-4.8556000000000006e-06,0.0,0.0,0.0,0.0
-4.8552000000000005e-06,0.0,0.0,0.080814,0.0
-4.8548000000000005e-06,-8892.1,0.0,0.0,0.27181
-4.8544000000000005e-06,0.0,0.0,0.040407,0.27181
-4.8540000000000005e-06,0.0,-2.3158,0.0,0.27181
-4.8536e-06,0.0,-2.3158,0.040407,0.0
-4.8532e-06,8892.1,-2.3158,0.040407,0.0
-4.8528e-06,8892.1,0.0,0.040407,0.0
-4.8524e-06,0.0,0.0,0.040407,0.0
-4.852e-06,0.0,0.0,0.040407,-0.27181
-4.8516e-06,-8892.1,0.0,0.0,-0.27181
-4.8512e-06,0.0,-2.3158,0.040407,-0.27181
-4.8508e-06,0.0,-2.3158,0.040407,0.0
-4.8504e-06,0.0,-2.3158,0.040407,0.0
-4.85e-06,0.0,-2.3158,0.040407,0.0
-4.8496e-06,0.0,0.0,0.040407,0.0
-4.8492e-06,0.0,0.0,0.080814,0.0
-4.8488e-06,0.0,0.0,0.0,0.0
-4.8484e-06,0.0,0.0,0.0,0.27181
-4.848e-06,0.0,0.0,0.040407,0.0
-4.847600000000001e-06,8892.1,0.0,0.040407,-0.27181
-4.847200000000001e-06,0.0,0.0,0.0,-0.27181
-4.846800000000001e-06,0.0,0.0,0.040407,-0.27181
-4.846400000000001e-06,8892.1,0.0,0.0,-0.27181
-4.846000000000001e-06,0.0,-2.3158,0.0,-0.27181
-4.845600000000001e-06,0.0,-2.3158,0.0,-0.27181
-4.845200000000001e-06,8892.1,-2.3158,0.040407,0.0
-4.844800000000001e-06,0.0,-2.3158,0.0,0.0
-4.844400000000001e-06,0.0,-2.3158,0.040407,0.0
-4.8440000000000005e-06,0.0,-2.3158,0.0,0.0
-4.8436000000000005e-06,0.0,-2.3158,0.0,0.0
-4.8432000000000005e-06,0.0,0.0,0.040407,0.0
-4.8428000000000005e-06,8892.1,0.0,0.0,0.0
-4.8424000000000004e-06,8892.1,0.0,0.0,0.0
-4.842e-06,0.0,0.0,0.0,0.0
-4.8416e-06,0.0,0.0,0.0,0.0
-4.8412e-06,0.0,0.0,0.0,0.0
-4.8408e-06,0.0,0.0,0.040407,0.0
-4.8404e-06,0.0,0.0,0.040407,0.0
-4.84e-06,0.0,0.0,0.040407,0.0
-4.8396e-06,-8892.1,0.0,0.040407,0.0
-4.8392e-06,-8892.1,0.0,0.040407,0.0
-4.8388e-06,-8892.1,0.0,0.040407,0.0
-4.8384e-06,0.0,0.0,0.040407,0.0
-4.838e-06,8892.1,-2.3158,0.040407,0.0
-4.8376e-06,8892.1,-4.6316,0.080814,0.0
-4.8372e-06,0.0,-4.6316,0.040407,0.0
-4.8368e-06,0.0,-2.3158,0.040407,0.0
-4.8364e-06,0.0,0.0,0.040407,0.0
-4.836000000000001e-06,0.0,-2.3158,0.040407,0.0
-4.835600000000001e-06,0.0,0.0,-0.040407,0.0
-4.835200000000001e-06,0.0,0.0,0.0,0.0
-4.834800000000001e-06,0.0,0.0,0.040407,0.0
-4.834400000000001e-06,0.0,0.0,0.0,-0.27181
-4.834000000000001e-06,0.0,0.0,0.0,0.0
-4.833600000000001e-06,0.0,-2.3158,0.040407,0.0
-4.833200000000001e-06,0.0,-2.3158,0.040407,-0.27181
-4.8328000000000006e-06,-8892.1,-2.3158,0.040407,-0.27181
-4.8324000000000005e-06,-8892.1,-2.3158,0.0,0.0
-4.8320000000000005e-06,-8892.1,0.0,0.0,0.0
-4.8316000000000005e-06,0.0,0.0,0.0,0.0
-4.8312000000000004e-06,0.0,-2.3158,0.0,0.0
-4.8308e-06,0.0,-2.3158,0.040407,-0.27181
-4.8304e-06,0.0,0.0,0.040407,-0.27181
-4.83e-06,0.0,0.0,0.0,-0.27181
-4.8296e-06,0.0,0.0,0.040407,0.0
-4.8292e-06,0.0,-2.3158,0.0,0.0
-4.8288e-06,0.0,-2.3158,0.0,0.0
-4.8284e-06,0.0,-2.3158,0.040407,0.0
-4.828e-06,0.0,-2.3158,0.040407,0.0
-4.8276e-06,0.0,-2.3158,0.040407,-0.27181
-4.8272e-06,0.0,-4.6316,0.040407,-0.27181
-4.8268e-06,0.0,-2.3158,0.0,0.0
-4.8264e-06,0.0,0.0,0.0,-0.27181
-4.826e-06,8892.1,-2.3158,0.040407,-0.27181
-4.8256e-06,0.0,-2.3158,0.0,0.0
-4.825200000000001e-06,-8892.1,0.0,0.040407,0.0
-4.824800000000001e-06,0.0,0.0,0.040407,0.0
-4.824400000000001e-06,0.0,-2.3158,0.040407,-0.27181
-4.824000000000001e-06,0.0,-2.3158,0.0,0.0
-4.823600000000001e-06,0.0,-2.3158,0.040407,0.0
-4.823200000000001e-06,0.0,-2.3158,0.040407,0.0
-4.822800000000001e-06,0.0,-2.3158,0.040407,0.27181
-4.822400000000001e-06,0.0,-2.3158,0.0,0.27181
-4.822000000000001e-06,8892.1,0.0,0.0,0.27181
-4.8216000000000006e-06,8892.1,0.0,0.040407,0.0
-4.8212000000000005e-06,0.0,-2.3158,0.040407,0.0
-4.8208000000000005e-06,0.0,0.0,0.040407,0.0
-4.8204000000000005e-06,0.0,0.0,0.040407,0.0
-4.8200000000000004e-06,0.0,0.0,0.040407,0.27181
-4.8196e-06,0.0,0.0,0.0,0.27181
-4.8192e-06,0.0,-2.3158,0.040407,0.27181
-4.8188e-06,0.0,0.0,0.040407,0.0
-4.8184e-06,-8892.1,0.0,0.040407,0.0
-4.818e-06,0.0,0.0,0.040407,0.0
-4.8176e-06,0.0,0.0,0.0,0.0
-4.8172e-06,0.0,0.0,0.040407,0.0
-4.8168e-06,0.0,0.0,0.0,-0.27181
-4.8164e-06,0.0,0.0,0.0,0.0
-4.816e-06,0.0,-2.3158,0.0,0.0
-4.8156e-06,0.0,-2.3158,0.040407,0.27181
-4.8152e-06,0.0,-2.3158,0.040407,0.27181
-4.8148e-06,8892.1,-2.3158,0.080814,0.27181
-4.8144e-06,8892.1,0.0,0.0,0.27181
-4.814e-06,0.0,0.0,0.0,0.0
-4.813600000000001e-06,0.0,0.0,0.0,0.0
-4.813200000000001e-06,0.0,-2.3158,0.040407,0.0
-4.812800000000001e-06,0.0,0.0,0.0,0.0
-4.812400000000001e-06,0.0,0.0,0.0,0.0
-4.812000000000001e-06,0.0,0.0,0.0,0.0
-4.811600000000001e-06,8892.1,0.0,0.040407,0.0
-4.811200000000001e-06,8892.1,0.0,0.040407,0.27181
-4.810800000000001e-06,0.0,0.0,0.040407,0.0
-4.8104000000000006e-06,0.0,0.0,0.0,0.0
-4.8100000000000005e-06,0.0,0.0,0.040407,0.0
-4.8096000000000005e-06,0.0,0.0,0.0,0.0
-4.8092000000000005e-06,0.0,0.0,0.0,0.27181
-4.8088000000000004e-06,-8892.1,0.0,0.0,0.27181
-4.8084e-06,-8892.1,0.0,0.040407,0.27181
-4.808e-06,-8892.1,-2.3158,0.040407,0.0
-4.8076e-06,-8892.1,0.0,0.040407,0.0
-4.8072e-06,0.0,0.0,-0.040407,0.0
-4.8068e-06,0.0,0.0,0.0,0.0
-4.8064e-06,0.0,0.0,-0.040407,0.0
-4.806e-06,0.0,-2.3158,0.080814,0.0
-4.8056e-06,0.0,0.0,0.080814,0.0
-4.8052e-06,8892.1,0.0,0.040407,0.0
